SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pchembl_value
O=C(Nc1ccccc1Sc1nc(Cl)nn1Cc1ccc(Cl)cc1)c1c(F)cccc1F,490.023343868,6.314900000000004,1,5,59.81,6,0.073238715992548
O=C(Nc1ccccc1Sc1nc(Cl)nn1CCc1ccccc1)c1c(F)cccc1F,470.077966284,5.8559000000000045,1,5,59.81,7,0.0607935227390043
O=C(Nc1ccccc1Sc1nc(Br)nn1Cc1ccccc1)c1c(F)cccc1F,500.01180064,5.770600000000004,1,5,59.81,6,0.0595820550297899
O=C(c1c(F)cccc1F)N(c1ccccc1)C1C=CS(=O)(=O)C1,349.058420716,2.922300000000001,0,3,54.45,3,0.1598491292094537
O=C(c1c(F)cccc1F)N(c1cccc(Cl)c1)C1C=CS(=O)(=O)C1,383.019448364,3.575700000000002,0,3,54.45,3,0.1709895292944034
O=C(c1c(F)cccc1F)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,367.048998904,3.0614000000000017,0,3,54.45,3,0.1658469417056325
O=C(c1c(F)cccc1F)N(c1ccc(Cl)cc1)C1C=CS(=O)(=O)C1,383.019448364,3.575700000000002,0,3,54.45,3,0.1695965836118792
O=C(c1c(F)cccc1F)N(c1ccc(Br)cc1)C1C=CS(=O)(=O)C1,426.968932784,3.6848000000000023,0,3,54.45,3,0.1746972565338265
O=C(c1c(F)cccc1Cl)N(c1ccccc1)C1C=CS(=O)(=O)C1,365.02887017600005,3.436600000000002,0,3,54.45,3,0.1743654126143549
O=C(c1c(F)cccc1Cl)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,383.019448364,3.575700000000002,0,3,54.45,3,0.1839026351146588
O=C(O)C1CCCCC1C(=O)Nc1ccccc1I,373.017491372,3.120700000000002,2,2,66.4,3,0.1075898780011735
O=C(Oc1ccc(OC(=O)c2c(Cl)nsc2Cl)cc1)c1c(Cl)nsc1Cl,467.836659328,5.651600000000001,0,8,78.38000000000001,4,0.059013285959913
O=C(NCc1ccccc1)c1c(Cl)nsc1Cl,285.973439236,3.379900000000001,1,3,41.99,3,0.1001263055697904
O=C(Nc1ccccc1)c1c(Cl)cc(Cl)nc1Cl,299.96239588400005,4.294100000000002,1,2,41.99,2,0.0587974668518236
O=C(NC(=O)c1c(Cl)cc(Cl)nc1Cl)Nc1ccc(Cl)cc1,376.929237184,4.657100000000002,2,3,71.09,2,0.0922943811829823
O=C(NC(=O)c1c(Cl)cc(Cl)nc1Cl)Nc1ccc(Cl)c(Cl)c1,410.890264832,5.3105,2,3,71.09,2,0.1270056949131789
O=C(Nc1nc2ccccc2s1)c1ccc(Cl)nc1Cl,322.968688204,4.250400000000002,1,4,54.88,2,0.1040632038524771
O=C(Nc1cccc(OC(F)(F)F)c1)c1ccc(Cl)nc1Cl,349.983667484,4.539300000000002,1,3,51.220000000000006,3,0.1307727676273975
O=C(Nc1ccnc(Cl)c1)c1ccc(Cl)nc1Cl,300.957644852,3.6891000000000007,1,3,54.88,2,0.0899587378912529
O=C(Nc1cccc2c1C(=O)c1ccccc1C2=O)c1ccc(Cl)nc1Cl,396.00684754,4.416100000000003,1,4,76.13,2,0.082883911779284
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)nc1Cl,349.983667484,4.539300000000002,1,3,51.22,3,0.1355444539652447
O=C(Nc1ccc2oc(=O)ccc2c1)c1ccc(Cl)nc1Cl,333.991197476,3.7471000000000014,1,4,72.2,2,0.1192511947550775
O=C(NCc1cccnc1)c1ccc(Cl)nc1Cl,281.012267268,2.7134,1,3,54.88,3,0.1013358188191226
O=C(c1ccc(Cl)nc1Cl)N1CCN(Cc2ccccc2)CC1,349.074867524,3.346400000000002,0,3,36.440000000000005,3,0.1444358018289022
O=C(c1ccc(Cl)nc1Cl)N1CCN(Cc2ccc3c(c2)OCO3)CC1,393.064696764,3.0751000000000017,0,5,54.900000000000006,3,0.2216691307910774
O=C(c1ccc(Cl)nc1Cl)N1CCN(c2ccccc2)CC1,335.05921746,3.3508000000000013,0,3,36.440000000000005,2,0.1276888423744283
O=C(c1ccc(Cl)nc1Cl)N1CCC(c2nc3ccccc3[nH]2)CC1,374.070116492,4.284500000000003,1,3,61.88,2,0.1524688550084889
O=C(c1c(Cl)nc(Cl)c(Cl)c1Cl)n1ccnc1,308.903022436,3.5802000000000005,0,4,47.78,1,0.1374663147313503
O=C(Nc1ccccc1C(F)(F)F)c1c(Cl)nc(Cl)c(Cl)c1Cl,401.91080816,5.966300000000001,1,2,41.99,2,0.1299842492855375
O=C(Nc1ccccc1Br)c1c(Cl)nc(Cl)c(Cl)c1Cl,411.8339356,5.710000000000001,1,2,41.99,2,0.1126328412462702
O=C(Nc1ccc(Cl)cc1)c1c(Cl)nc(Cl)c(Cl)c1Cl,367.88445118,5.600900000000001,1,2,41.99,2,0.1072773768612979
O=C(Nc1ccc(Cl)c(Cl)c1)c1c(Cl)nc(Cl)c(Cl)c1Cl,401.845478828,6.2543,1,2,41.99,2,0.1293045539952758
O=C(NCc1ccco1)c1c(Cl)nc(Cl)c(Cl)c1Cl,337.918338152,4.2182,1,3,55.13,3,0.1248559165074299
O=C(NCc1ccccc1)c1c(Cl)nc(Cl)c(Cl)c1Cl,347.939073596,4.625200000000002,1,2,41.99,3,0.1369439322174842
O=C(NCc1ccc(Cl)cc1)c1c(Cl)nc(Cl)c(Cl)c1Cl,381.900101244,5.278600000000002,1,2,41.99,3,0.166935565238006
O=C(c1c(Cl)nc(Cl)c(Cl)c1Cl)N1CCOCC1,327.933988216,3.167600000000001,0,3,42.43000000000001,1,0.1957134255613
O=C(c1c(Cl)nc(Cl)c(Cl)c1Cl)N(Cc1ccccc1)c1ccccc1,423.970373724,6.542200000000004,0,2,33.2,4,0.0743836895775061
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccc(/C=C/c2nc3ccccc3o2)cc1,501.9445529,7.412400000000002,0,4,63.41,3,0.1141385189001575
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccc2[nH]c(/C=C/c3ccccc3)nc2c1,500.960537312,7.147500000000003,1,3,66.06,3,0.1175351364901646
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccc2[nH]c(/C=C/c3ccc(Cl)cc3)nc2c1,534.9215649600001,7.800900000000002,1,3,66.06,3,0.1084709251475698
O=C(Oc1ccc2c(=O)c(Oc3ccccc3)c(C(F)(F)F)oc2c1)c1c(-c2ccccc2)nn(-c2ccccc2)c1Cl,602.0856340160001,8.329400000000003,0,7,83.56,6,0.0734543863917333
O=C(/C=C/c1ccccc1)N1CCN(C(=O)C2COc3ccccc3O2)CC1,378.157957184,2.2105999999999995,0,4,59.080000000000005,3,-0.0062801201165498
O=C(C1CCCO1)N1CCC2(CC1)N(Cc1ccccc1)C(=O)CS2(=O)=O,392.140592868,0.9413000000000004,0,5,83.99000000000001,3,0.3052297620538408
O=c1c2ccccc2nnn1C[C@H]1CC[C@H](C(=O)Nc2cccnc2Cl)CC1,397.13055256,3.285000000000002,1,6,89.77000000000001,4,0.1422533818187059
O=c1c2ccccc2ncn1C[C@H]1CC[C@H](C(=O)Nc2ccnc(Cl)c2)CC1,396.135303592,3.8900000000000015,1,5,76.88,4,0.0919759741752015
O=C(/C=C/c1ccccc1)NC(Cc1ccccc1)C(=O)Nc1nnc(-c2ccc(Cl)cc2)s1,488.107374592,5.237900000000003,2,5,83.97999999999999,8,0.0920759065587484
O=C(/C=C/c1ccccc1)NC(Cc1ccccc1)C(=O)N1CCN(c2ccccn2)CC1,440.221226136,3.171100000000002,1,4,65.53999999999999,7,0.0516086659869361
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NCCCl)Oc1ccccc1,385.11931918,3.2226000000000017,3,3,83.22,7,0.2214346540265572
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)NCCCl)OCc1ccccc1,399.134969244,3.360400000000002,3,3,83.22,8,0.2040290469027823
O=C(N[C@H]1CC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)/C=C/c2ccccc2)CC1)c1ccccc1,481.203527472,3.3089000000000013,2,4,95.58,7,0.2021572532380637
O=C(NCCCNC(=O)[C@@H]1CCCN1S(=O)(=O)/C=C/c1ccccc1)c1ccccc1,441.172227344,2.3878000000000004,2,4,95.58,9,0.1742909519416653
O=C(Nc1ccc2c(c1)OCO2)C(C1CCCC1)N1CCN(C(=O)/C=C/c2ccccc2)CC1,461.231456472,3.7702000000000018,1,5,71.11000000000001,6,0.113330466581539
O=C(NCCc1ccccn1)C(C1CCCC1)N1CCN(C(=O)/C=C/c2ccccc2)CC1,446.268176328,3.1567000000000016,1,4,65.53999999999999,8,0.1243594305870042
O=C(NCCCN1CCOCC1)C(C1CCCC1)N1CCN(C(=O)/C=C/c2ccccc2)CC1,468.31004114,2.2413000000000007,1,5,65.12,9,0.128624433822431
O=C(/C=C/c1ccccc1)N1CCN(C(C(=O)N2CCSCC2)C2CCCC2)CC1,427.229348296,2.978200000000001,0,4,43.86000000000001,5,0.1174963447103269
O=C(Nc1cccnc1Cl)C1CC(c2ccccc2F)=NO1,319.05238249200005,3.0058000000000007,1,4,63.58,3,0.1439739969493227
O=C(Nc1cccnc1Cl)C1CC(c2ccc(F)cc2)=NO1,319.05238249200005,3.0058000000000016,1,4,63.58,3,0.155598232075786
O=C1OC(c2ccccc2)=C(c2ccccc2)C12OC2(c1ccccc1)c1ccccc1,416.1412445,5.824500000000005,0,3,38.83,4,0.0408145452072191
O=C(C1CCOC1)N1CCC2(CC1)N(Cc1ccccc1)C(=O)CS2(=O)=O,392.140592868,0.7988000000000002,0,5,83.99000000000001,3,0.3608885798028066
O=C(Nc1cc(Cl)ccn1)[C@@H](c1ccccc1)n1cccc1,311.082539748,3.7646000000000015,1,3,46.92,4,0.3189740669991875
O=C(/C=C/c1ccccc1)OC(C(=O)c1ccccc1)c1ccccc1,342.125594436,4.867200000000004,0,3,43.370000000000005,6,0.0753866886473188
O=C(/C=C\c1ccc2c(c1)OCO2)NC(C(=O)Nc1ccc2c(c1)OCO2)c1ccccc1,444.13213636,3.653400000000003,2,6,95.12,6,0.0702248751216624
O=C(/C=C\c1ccc2c(c1)OCO2)NC(C(=O)Nc1ccc2c(c1)OCCO2)c1ccccc1,458.147786424,3.695900000000002,2,6,95.12,6,0.0694882349431997
O=C(/C=C/c1cccs1)NC(C(=O)N1CCCc2ccccc21)c1ccccc1,402.140198944,4.598200000000004,1,3,49.41,5,0.0546962664742492
O=C(/C=C/c1ccco1)NC(C(=O)N1CCCc2ccccc21)c1ccccc1,386.163042564,4.129700000000003,1,3,62.55,5,0.0299600273683133
O=C(OCCCNC1=NS(=O)(=O)c2ccccc21)C(Cl)c1ccccc1,392.05975570400005,2.6385000000000005,1,5,84.83,6,0.1046958540187242
O=C(Nc1c(-c2ccc(F)c(F)c2)nc2ccccn12)C(Cl)c1ccccc1,397.079346188,5.198100000000004,1,3,46.400000000000006,4,0.1179671677227329
O=C(Nc1c(-c2cc(F)ccc2F)nc2ccccn12)C(Cl)c1ccccc1,397.079346188,5.198100000000004,1,3,46.400000000000006,4,0.0899320340209046
O=C(Nc1ccc(N2CCC(Cc3ccccc3)CC2)c(C(=O)N2CCCC2)c1)C(Cl)c1ccccc1,515.233955008,6.300300000000006,1,3,52.650000000000006,7,0.1222892645552649
O=C(C(Cl)c1ccccc1)N1c2ccccc2CCc2ccccc21,347.107691876,5.430000000000004,0,1,20.31,2,0.047761396685156
O=C(C(Cl)c1ccccc1)N1CCCN(c2nc(C3CCOCC3)nc3c2cnn3-c2ccccc2)CC1,530.219701912,4.728300000000004,0,7,76.38000000000001,5,0.1458059631829073
O=C(C(Cl)c1ccccc1)N1CCN(c2nc(C3CCOCC3)nc3c2cnn3-c2ccccc2)CC1,516.204051848,4.338200000000004,0,7,76.38000000000001,5,0.1069722474342393
O=C(NCCNC(=O)C1CCN(C(=O)C(Cl)c2ccccc2)CC1)c1ccccc1,427.166269372,2.7513000000000014,2,3,78.51,7,0.241466375420003
O=C(C(Cl)c1ccccc1)N1CCC2(CC1)SCC(=O)N2c1ccc(F)cc1,418.09180478,4.204300000000004,0,3,40.620000000000005,3,0.0775251651763572
O=C(C(Cl)c1ccccc1)N1CCC2(CC1)SCC(=O)N2c1ccc(Cl)cc1,434.06225424,4.718600000000004,0,3,40.620000000000005,3,0.0859044020625953
O=C(C(Cl)c1ccccc1)N1CCC2(CC1)SCC(=O)N2Cc1ccco1,404.096141212,3.653800000000003,0,4,53.760000000000005,4,0.147709585864133
O=C(c1ccccc1)C(Cl)c1ncc(-c2ccccc2)cn1,308.07164071600005,4.306400000000003,0,3,42.85,4,0.1188948244884961
O=C(Nc1cccnc1Cl)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,425.173086068,3.4562000000000017,1,7,88.83000000000001,3,0.2432303285740967
O=C(/C=C/c1ccco1)Oc1ccc(Br)cc1/C=N/NC(=O)C1CC1(c1ccccc1)c1ccccc1,554.0841193159999,6.117200000000006,1,5,80.9,8,0.1591839117932115
O=C(OCCCl)Oc1cc2oc(=O)sc2cc1Br,351.880784072,3.371200000000001,0,6,65.74,3,0.0543055444508235
O=C(OCCCl)Oc1cc2sc(=O)oc2cc1Cl,307.931299652,3.262100000000001,0,6,65.74,3,0.0666820341906787
O=C(OCCCl)Oc1cc2sc(=O)oc2cc1Br,351.880784072,3.371200000000001,0,6,65.74,3,0.0612556887687795
O=C(OCCCl)Oc1c(Cl)cc2oc(=O)sc2c1Br,385.84181172,4.024600000000001,0,6,65.74,3,0.0539630253564514
O=C(Nc1cccc(C(F)(F)F)c1)Nc1nnc2cccc(Cl)n12,355.044772248,4.045500000000001,2,4,71.32,2,0.1208608411770512
O=C(Nc1ccccc1C(F)(F)F)Nc1nnc2cccc(Cl)n12,355.044772248,4.045500000000001,2,4,71.32,2,0.126138573293444
O=C(Nc1ccccc1F)Nc1nnc2cccc(Cl)n12,305.047965808,3.165800000000001,2,4,71.32,2,0.1161873345820956
O=C(Nc1ccccc1Cl)Nc1nnc2cccc(Cl)n12,321.018415268,3.680100000000001,2,4,71.32,2,0.1205934307013079
O=C(Nc1ccccc1Br)Nc1nnc2cccc(Cl)n12,364.967899688,3.789200000000002,2,4,71.32,2,0.0998360257890114
O=C(Nc1ccc(Br)cc1F)Nc1nnc2cccc(Cl)n12,382.958477876,3.928300000000001,2,4,71.32,2,0.1682026500773492
O=C(Nc1ccc(Cl)cc1)Nc1nnc2cccc(Cl)n12,321.018415268,3.680100000000001,2,4,71.32,2,0.0787451942696212
O=C(Nc1ccc(F)c(Cl)c1)Nc1nnc2cccc(Cl)n12,339.008993456,3.819200000000001,2,4,71.32,2,0.1172228902798389
O=C(Nc1cccc(Cl)c1)Nc1nnc(/C=C/c2ccccc2)s1,356.049859716,5.005900000000003,2,4,66.91,4,0.0289424760700291
O=C(Nc1ccccc1)O/N=c1\ssc2ccccc12,302.01836956,4.0272000000000014,1,5,50.690000000000005,2,0.0390726540812532
O=C(Nc1ccccc1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,415.136590784,2.940800000000001,1,3,69.72,3,0.2780204364473911
O=C(Nc1ccccc1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,361.146012596,2.0114999999999994,1,3,69.72,3,0.2662572889478364
O=C(Nc1ccccc1)N1CCC2(CC1)N(C1CCCC1)C(=O)CS2=O,375.1616626600001,2.5441000000000003,1,3,69.72,2,0.2399997869637616
O=C(Nc1ccccc1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,383.1303625320001,2.8061000000000016,1,3,69.72,2,0.1953667213734843
O=C(Nc1cccc(Cl)c1)N(Cc1cnc(S(=O)(=O)Cc2ccccc2)n1Cc1ccccc1)CC1CCCO1,578.1754541519999,5.771800000000006,1,6,93.53000000000002,10,0.1593306131270939
O=C(Nc1cccc(Cl)c1)N(CCN1CCOCC1)Cc1cnc(S(=O)(=O)Cc2ccccc2)n1Cc1ccccc1,607.2020032480001,4.925000000000005,1,7,96.77,11,0.1074019099464067
O=C(Nc1cccc(F)c1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,433.1271689720001,3.079900000000001,1,3,69.72,3,0.3011178466686237
O=C(Nc1cccc(F)c1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,401.12094072,2.9452000000000016,1,3,69.72,2,0.2090110288751386
O=C(Nc1ccccc1Cl)OCC1CO1,227.03492086,2.2873,1,3,50.86,3,0.0543058418686317
O=C(Nc1ccccc1Cl)Nc1cccnc1Cl,281.012267268,4.032400000000002,2,2,54.02,2,0.1399598975012854
O=C(Nc1ccc(F)cc1)Nc1cccnc1Cl,265.041817808,3.5181000000000004,2,2,54.02,2,0.0804352072321897
O=C(Nc1ccc(Cl)cc1)OCC1CO1,227.03492086,2.2873,1,3,50.86,3,0.018002323146498
O=C(Nc1ccc(Cl)cc1)OCC#CCN1CCN(C(c2ccccc2)c2ccccc2)CC1,473.187004816,5.2991000000000055,1,4,44.81,6,0.0256285193865655
O=C(Nc1ccc(Br)cc1)OCCF,260.98006884800003,2.967100000000001,1,2,38.33,3,0.0001703410395424
O=C(Nc1ccc2c(c1)OCCO2)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,441.135841836,2.5773,1,5,88.18,2,0.2182707605604149
O=C(Nc1ccc(Cl)c(Cl)c1)OCCF,250.991612076,3.511400000000001,1,2,38.33,3,0.0377262011753855
O=C(NCc1ccco1)Nc1nnc2cccc(Cl)n12,291.05230224,2.297400000000001,2,5,84.46000000000001,3,0.1422777169686534
O=C(NCc1ccccc1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,429.152240848,2.618500000000001,1,3,69.72,4,0.304477470263223
O=C(NCc1ccccc1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,375.16166266,1.6891999999999996,1,3,69.72,4,0.2822819888395882
O=C(NCc1ccccc1)N1CCC2(CC1)N(C1CCCC1)C(=O)CS2=O,389.1773127240001,2.2218,1,3,69.72,3,0.2538825545041527
O=C(NCc1ccccc1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,397.1460125960001,2.4838,1,3,69.72,3,0.2215550710616422
O=C(NCc1ccc(F)cc1)Nc1nnc2cccc(Cl)n12,319.063615872,2.8435000000000006,2,4,71.32,3,0.1647046767471418
O=C(NCc1ccc(F)cc1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,393.152240848,1.8282999999999996,1,3,69.72,4,0.3074459217244101
O=C(NCc1ccc(F)cc1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,415.136590784,2.6229000000000005,1,3,69.72,3,0.2369095309603041
O=C(NCC1CCCO1)N1CCC2(CC1)N(Cc1ccccc1)C(=O)CS2(=O)=O,421.167141964,1.1243000000000007,1,5,96.02,4,0.3772269827874289
O=C(NCCc1ccccc1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,443.167890912,2.6610000000000005,1,3,69.72,5,0.3046449616330001
O=C(NCCc1ccccc1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,389.1773127240001,1.7316999999999994,1,3,69.72,5,0.2839448579459772
O=C(NCCc1ccccc1)N1CCC2(CC1)N(C1CCCC1)C(=O)CS2=O,403.1929627880001,2.2642999999999995,1,3,69.72,4,0.2572222245504427
O=C(NCCc1ccccc1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,411.1616626600001,2.526300000000001,1,3,69.72,4,0.2252057525032508
O=C(NCCSSCCNC(=O)Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,525.962528536,6.624800000000002,4,4,82.25999999999999,9,0.1722891388954835
O=C(NCCCl)OCCCl,185.001033888,1.1902,1,2,38.33,4,0.1462195757554979
O=C(NCCCl)NC(=O)NC(=O)NCCCl,270.028645604,0.1823999999999999,4,3,99.33,4,0.3326706031923702
O=C(NCCCCCCNC(=O)OCCF)OCCF,296.154763624,1.9382,2,4,76.66000000000001,11,0.0801322447063049
O=C(NC1CCCCC1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,421.183540976,2.751000000000001,1,3,69.72,3,0.336307422839705
O=C(NC1CCCCC1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,367.192962788,1.8216999999999997,1,3,69.72,3,0.3103448796558557
O=C(NC1CCCCC1)N1CCC2(CC1)N(C1CCCC1)C(=O)CS2=O,381.208612852,2.3542999999999994,1,3,69.72,2,0.2810079916917211
O=C(NC1CCCCC1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,389.1773127240001,2.6163000000000007,1,3,69.72,2,0.2810820344525575
O=C(NC1CCCC1)N1CCC2(CC1)N(Cc1cccc(F)c1)C(=O)CS2=O,407.167890912,2.3609,1,3,69.72,3,0.3374806351833428
O=C(NC1CCCC1)N1CCC2(CC1)N(CC1CC1)C(=O)CS2=O,353.177312724,1.4315999999999995,1,3,69.72,3,0.3108038351666123
O=C(NC1CCCC1)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2=O,375.1616626600001,2.2261999999999995,1,3,69.72,2,0.2775882077108095
O=C(OCCCl)n1c(=O)oc2cc(S(=O)(=O)N3CCOCC3)ccc21,390.0288495,0.8388999999999998,0,8,108.05,4,0.086774774034091
O=C(OCCCl)n1c(=O)oc2cc(S(=O)(=O)N3CCCCC3)ccc21,388.04958494400006,1.9926,0,7,98.82,4,0.1699200467223989
O=C(OCCCl)n1c(=O)oc2ccc(Cl)cc21,274.975213064,2.4714,0,5,61.44,2,0.090637062935184
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,297.0960852,-2.631899999999997,0,9,103.59,6,0.1716105907881962
O=C(Oc1ccccc1)N1C2C1C1CC2N(C(F)(F)F)C1(F)F,334.074068692,3.054900000000001,0,3,32.55,1,0.1778809548393739
O=C(Cn1ncc2c(=O)oc3ccccc3c21)Nc1cccnc1Cl,354.05196789200005,2.8298000000000005,1,6,90.02000000000001,3,0.0467568467939149
O=C(Cn1ncc2c1-c1ccccc1OC2)Nc1cccnc1Cl,340.072703336,3.1296000000000017,1,5,69.03999999999999,3,0.0270462038574911
O=C(Cn1c(/C=C/c2ccccc2)nc2ccccc21)NCc1ccco1,357.147726848,4.116100000000003,1,4,60.06,6,0.0305875152111756
O=C(Cn1c(/C=C/c2ccccc2)nc2ccccc21)NC1CC1,317.152812228,3.4853000000000023,1,3,46.92,5,0.0563756361281108
O=C(Cn1c(S(=O)(=O)Cc2ccccc2)nc2ccccc21)NC12CC3CC(CC(C3)C1)C2,463.192962788,4.095200000000003,1,5,81.06,6,0.1369648470626377
O=C(Cn1c(S(=O)(=O)Cc2ccccc2)nc2ccccc21)N1CCCCC1,397.1460125960001,3.0227000000000013,0,5,72.27000000000001,5,0.1442224895280531
O=C(Cn1c(Br)nc(-c2ccccc2)c1-c1ccccc1)c1ccc(F)cc1,434.043003452,6.001600000000004,0,3,34.89,5,0.0437092277576722
O=C(Cn1c(-c2ccccn2)nc2ccccc21)N/N=C/c1cc(Br)ccc1OC(=O)/C=C/c1ccco1,569.06986622,5.222900000000004,1,8,111.61,8,0.049140438085148
O=C(Cn1ccc2ccc(F)cc21)NC1C=CS(=O)(=O)C1,308.063091496,1.2072999999999998,1,4,68.17,3,0.1454218587057135
O=C(Cn1nc(Cl)nc1Cl)c1ccc(F)cc1,272.987195392,2.6069000000000004,0,4,47.78,3,0.031605087753589
O=C(Cn1nc(Cl)nc1Cl)c1ccc(Cl)cc1,288.957644852,3.121200000000001,0,4,47.78,3,0.0330678735107115
O=C(Cn1nc(Cl)nc1Cl)N1CCOCC1,264.01808092,0.4436999999999999,0,5,60.25,2,0.0350934799815473
O=C(Cn1nc(Cl)nc1Cl)N1CCCCC1,262.038816364,1.5974,0,4,51.02,2,0.1226863810615663
O=C(Cn1nc(Cl)nc1Cl)c1cc2ccccc2oc1=O,322.986446444,2.5742000000000003,0,6,77.99000000000001,3,0.0404792278726306
O=C(Cc1csc(-c2ccc(OC(F)(F)F)cc2)n1)NC1C=CS(=O)(=O)C1,418.026883556,2.6781000000000006,1,6,85.36000000000001,5,0.2070346450515557
O=C(Cc1cccs1)Nc1ccc(/C=C/C(=O)c2ccccc2)cc1,347.097999784,4.825400000000004,1,3,46.17,6,0.0393674588615424
O=C(Cc1cccs1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccccc1,440.053230844,5.373700000000004,1,6,59.81,7,0.0313873779180046
O=C(Cc1cccs1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccc(F)cc1,458.043809032,5.512800000000004,1,6,59.81,7,0.0501583080453695
O=C(Cc1cccs1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccc(Cl)cc1,474.014258492,6.027100000000004,1,6,59.81,7,0.0486004760544058
O=C(Cc1cccs1)Nc1ccccc1Sc1nc(Br)nn1Cc1ccccc1,484.002715264,5.482800000000005,1,6,59.81,7,0.0378333778069744
O=C(Cc1cccs1)N(c1ccccc1)C1C=CS(=O)(=O)C1,333.04933534,2.634500000000001,0,4,54.45,4,0.1310160978827432
O=C(Cc1cccs1)N(c1ccc(Cl)cc1)C1C=CS(=O)(=O)C1,367.010362988,3.2879000000000023,0,4,54.45,4,0.1321930651262093
O=C(Cc1ccccc1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccccc1,434.096809908,5.312200000000004,1,5,59.81,7,0.0418766029560837
O=C(Cc1ccccc1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccc(F)cc1,452.087388096,5.451300000000004,1,5,59.81,7,0.0503796506270393
O=C(Cc1ccccc1)Nc1ccccc1Sc1nc(Cl)nn1Cc1ccc(Cl)cc1,468.057837556,5.965600000000005,1,5,59.81,7,0.0513962034512532
O=C(Cc1ccccc1)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,345.083492592,2.7121000000000013,0,3,54.45,4,0.1040463360139277
O=C(Cc1ccccc1)N(c1ccc(Cl)cc1)C1C=CS(=O)(=O)C1,361.053942052,3.2264000000000017,0,3,54.45,4,0.1142189704172689
O=C(Cc1ccccc1)N(c1ccc(Br)cc1)C1C=CS(=O)(=O)C1,405.003426472,3.3355000000000024,0,3,54.45,4,0.1165628033207877
O=C(Cc1ccccc1)N(Cc1ccco1)Cc1cnc(S(=O)(=O)Cc2ccccc2)n1Cc1ccccc1,539.187877408,5.269800000000005,0,6,85.41000000000001,11,0.1050348465876565
O=C(Cc1ccccc1)N(Cc1cnc(S(=O)(=O)Cc2ccccc2)n1Cc1ccccc1)C1CC1,499.1929627880001,4.639000000000005,0,5,72.27000000000001,10,0.1330124724318613
O=C(Cc1ccccc1)N(Cc1cnc(S(=O)(=O)Cc2ccccc2F)n1Cc1ccccc1)C1CC1,517.183540976,4.778100000000005,0,5,72.27000000000001,10,0.1484757447600571
O=C(Cc1ccccc1)N(Cc1ccco1)Cc1cnc(S(=O)(=O)Cc2ccccc2)n1CC1CCCO1,533.1984420919999,4.400500000000004,0,7,94.64,11,0.1202872284457269
O=C(Cc1ccccc1)N(Cc1cnc(S(=O)(=O)Cc2ccccc2)n1CC1CCCO1)C1CC1,493.203527472,3.769700000000003,0,6,81.50000000000001,10,0.1480484934565487
O=C(Cc1ccccc1)N(Cc1ccco1)Cc1cnc(S(=O)(=O)Cc2ccccc2F)n1CC1CCCO1,551.18902028,4.539600000000004,0,7,94.64,11,0.1385336941345684
O=C(Cc1ccccc1)N(Cc1cnc(S(=O)(=O)Cc2ccccc2)n1Cc1ccccc1)CC1CCCO1,543.219177536,4.655600000000004,0,6,81.5,11,0.1378146972053693
